"U:0","U:1","U:2","V","epsilon","k","nut","p","Face Count","Cell Type"
10.036,0.0033623,0,2.0658e-09,13.482,0.35652,0.00084851,-4.7341,6,12
10.042,0.0024024,0,1.9833e-09,13.381,0.35513,0.00084825,-4.7882,6,12
10.047,0.0012024,0,1.9041e-09,13.285,0.3538,0.000848,-4.8436,6,12
10.053,-0.00025817,0,1.828e-09,13.194,0.35254,0.00084776,-4.9004,6,12
10.059,-0.0020066,0,1.7549e-09,13.108,0.35134,0.00084754,-4.9588,6,12
10.065,-0.0040767,0,1.6848e-09,13.027,0.3502,0.00084733,-5.0191,6,12
10.071,-0.0065071,0,1.6175e-09,12.949,0.34912,0.00084714,-5.0813,6,12
10.077,-0.0093446,0,1.5529e-09,12.876,0.34809,0.00084696,-5.1458,6,12
10.084,-0.012603,0,1.4908e-09,12.807,0.34713,0.00084681,-5.2123,6,12
10,-6.3923e-05,0,3.6347e-09,14.686,0.37279,0.00085166,-4.3887,6,12
10.001,-0.00029077,0,3.4895e-09,14.52,0.37059,0.00085123,-4.3984,6,12
10.004,-0.00067777,0,3.3501e-09,14.364,0.3685,0.00085083,-4.4209,6,12
10.007,-0.0011561,0,3.2162e-09,14.216,0.36651,0.00085044,-4.4539,6,12
10.011,-0.0017125,0,3.0877e-09,14.076,0.36463,0.00085007,-4.4937,6,12
10.015,-0.0023639,0,2.9644e-09,13.944,0.36284,0.00084973,-4.5375,6,12
10.02,-0.0031382,0,2.8459e-09,13.819,0.36113,0.0008494,-4.5839,6,12
10.025,-0.0040617,0,2.7322e-09,13.7,0.35952,0.00084908,-4.6323,6,12
10.03,-0.0051598,0,2.6231e-09,13.588,0.35798,0.00084879,-4.6821,6,12
10.034,-0.0064597,0,2.5183e-09,13.481,0.35651,0.0008485,-4.7327,6,12
10.039,-0.0079914,0,2.4177e-09,13.38,0.35512,0.00084823,-4.784,6,12
10.044,-0.0097867,0,2.3211e-09,13.284,0.35379,0.00084798,-4.8357,6,12
10.049,-0.011879,0,2.2283e-09,13.193,0.35252,0.00084774,-4.888,6,12
10.054,-0.014302,0,2.1393e-09,13.107,0.35132,0.00084751,-4.9407,6,12
10.059,-0.017091,0,2.0538e-09,13.025,0.35018,0.0008473,-4.9939,6,12
10.064,-0.020281,0,1.9718e-09,12.947,0.34909,0.00084709,-5.0476,6,12
10.069,-0.023907,0,1.893e-09,12.873,0.34805,0.00084691,-5.1016,6,12
10.074,-0.027984,0,1.8174e-09,12.804,0.34708,0.00084675,-5.1559,6,12
10,-0.00092024,0,2.6609e-09,14.686,0.37279,0.00085166,-4.3746,6,12
10.001,-0.0027841,0,2.5545e-09,14.521,0.37059,0.00085123,-4.3849,6,12
10.004,-0.0046118,0,2.4525e-09,14.364,0.3685,0.00085083,-4.4087,6,12
10.007,-0.0062765,0,2.3545e-09,14.216,0.36651,0.00085044,-4.4435,6,12
10.011,-0.0077672,0,2.2604e-09,14.076,0.36463,0.00085007,-4.485,6,12
10.016,-0.0091529,0,2.1701e-09,13.944,0.36284,0.00084973,-4.5297,6,12
10.02,-0.010513,0,2.0834e-09,13.819,0.36113,0.0008494,-4.5762,6,12
10.025,-0.011911,0,2.0002e-09,13.7,0.35952,0.00084908,-4.6239,6,12
10.03,-0.013399,0,1.9203e-09,13.588,0.35797,0.00084878,-4.6723,6,12
10.034,-0.015031,0,1.8435e-09,13.481,0.35651,0.0008485,-4.7208,6,12
10.039,-0.016859,0,1.7699e-09,13.38,0.35511,0.00084823,-4.769,6,12
10.043,-0.018925,0,1.6992e-09,13.284,0.35378,0.00084797,-4.8166,6,12
10.047,-0.02127,0,1.6313e-09,13.193,0.35251,0.00084772,-4.8637,6,12
10.052,-0.023929,0,1.5661e-09,13.106,0.35131,0.00084749,-4.9101,6,12
10.056,-0.026935,0,1.5035e-09,13.024,0.35016,0.00084726,-4.9557,6,12
10.059,-0.030316,0,1.4435e-09,12.946,0.34906,0.00084705,-5.0005,6,12
10.063,-0.034099,0,1.3858e-09,12.872,0.34802,0.00084685,-5.0443,6,12
10.066,-0.038298,0,1.3304e-09,12.802,0.34704,0.00084668,-5.0871,6,12
10,-0.0016556,0,2.3164e-09,14.686,0.37279,0.00085166,-4.3486,6,12
10.002,-0.0049421,0,2.2239e-09,14.521,0.37059,0.00085124,-4.36,6,12
10.004,-0.0080029,0,2.135e-09,14.364,0.3685,0.00085083,-4.3863,6,12
10.008,-0.010602,0,2.0497e-09,14.216,0.36652,0.00085044,-4.4249,6,12
10.012,-0.012753,0,1.9678e-09,14.076,0.36463,0.00085008,-4.4698,6,12
10.017,-0.014621,0,1.8892e-09,13.944,0.36284,0.00084973,-4.5168,6,12
10.022,-0.016336,0,1.8137e-09,13.819,0.36114,0.0008494,-4.5645,6,12
10.026,-0.017975,0,1.7413e-09,13.701,0.35952,0.00084908,-4.6127,6,12
10.031,-0.019614,0,1.6717e-09,13.588,0.35798,0.00084877,-4.6608,6,12
10.035,-0.021331,0,1.6049e-09,13.482,0.35651,0.00084848,-4.708,6,12
10.039,-0.023195,0,1.5408e-09,13.381,0.35512,0.0008482,-4.754,6,12
10.043,-0.02526,0,1.4792e-09,13.285,0.35379,0.00084793,-4.7986,6,12
10.047,-0.027568,0,1.4201e-09,13.194,0.35252,0.00084766,-4.8418,6,12
10.051,-0.030154,0,1.3634e-09,13.108,0.35131,0.00084741,-4.8835,6,12
10.054,-0.033051,0,1.3089e-09,13.026,0.35015,0.00084716,-4.9235,6,12
10.057,-0.036284,0,1.2566e-09,12.948,0.34905,0.00084692,-4.9617,6,12
10.06,-0.039871,0,1.2064e-09,12.873,0.34801,0.00084669,-4.998,6,12
10.062,-0.043827,0,1.1582e-09,12.804,0.34702,0.00084647,-5.0324,6,12
10,-0.0023526,0,2.0166e-09,14.686,0.37279,0.00085166,-4.3135,6,12
10.002,-0.0070664,0,1.936e-09,14.521,0.37059,0.00085124,-4.326,6,12
10.005,-0.011368,0,1.8586e-09,14.364,0.3685,0.00085083,-4.3565,6,12
10.009,-0.014778,0,1.7844e-09,14.217,0.36652,0.00085044,-4.4014,6,12
10.014,-0.017396,0,1.7131e-09,14.077,0.36464,0.00085007,-4.4515,6,12
10.019,-0.019568,0,1.6446e-09,13.946,0.36285,0.0008497,-4.5014,6,12
10.024,-0.021485,0,1.5789e-09,13.821,0.36116,0.00084935,-4.551,6,12
10.028,-0.023227,0,1.5159e-09,13.704,0.35954,0.00084899,-4.6006,6,12
10.033,-0.024883,0,1.4553e-09,13.592,0.358,0.00084863,-4.6491,6,12
10.037,-0.026554,0,1.3971e-09,13.487,0.35654,0.00084828,-4.6957,6,12
10.041,-0.028324,0,1.3413e-09,13.388,0.35515,0.00084791,-4.7401,6,12
10.045,-0.030249,0,1.2877e-09,13.294,0.35382,0.00084753,-4.7825,6,12
10.048,-0.032375,0,1.2363e-09,13.205,0.35256,0.00084715,-4.8226,6,12
10.051,-0.03474,0,1.1869e-09,13.121,0.35135,0.00084676,-4.8605,6,12
10.054,-0.037373,0,1.1395e-09,13.041,0.3502,0.00084635,-4.896,6,12
10.056,-0.040296,0,1.0939e-09,12.966,0.3491,0.00084594,-4.929,6,12
10.059,-0.043526,0,1.0502e-09,12.894,0.34805,0.00084552,-4.9594,6,12
10.06,-0.047072,0,1.0083e-09,12.828,0.34706,0.00084511,-4.9872,6,12
10,-0.0029948,0,1.7555e-09,14.686,0.3728,0.00085166,-4.2726,6,12
10.002,-0.0091931,0,1.6854e-09,14.521,0.3706,0.00085123,-4.2853,6,12
10.006,-0.014762,0,1.618e-09,14.366,0.36852,0.0008508,-4.321,6,12
10.011,-0.01889,0,1.5534e-09,14.22,0.36655,0.00085035,-4.3758,6,12
10.016,-0.021875,0,1.4913e-09,14.084,0.36468,0.00084987,-4.4331,6,12
10.021,-0.024238,0,1.4318e-09,13.956,0.36291,0.00084934,-4.4862,6,12
10.026,-0.026199,0,1.3745e-09,13.837,0.36123,0.00084875,-4.5379,6,12
10.031,-0.027875,0,1.3196e-09,13.725,0.35963,0.00084809,-4.5892,6,12
10.036,-0.029412,0,1.2669e-09,13.621,0.35811,0.00084736,-4.6386,6,12
10.04,-0.030935,0,1.2163e-09,13.524,0.35667,0.00084655,-4.6851,6,12
10.044,-0.032522,0,1.1677e-09,13.434,0.35529,0.00084566,-4.7286,6,12
10.047,-0.034226,0,1.121e-09,13.349,0.35397,0.00084471,-4.7693,6,12
10.05,-0.03609,0,1.0762e-09,13.271,0.35271,0.00084369,-4.8072,6,12
10.053,-0.038152,0,1.0333e-09,13.198,0.35151,0.0008426,-4.8423,6,12
10.056,-0.040441,0,9.9197e-10,13.129,0.35036,0.00084146,-4.8743,6,12
10.057,-0.042975,0,9.5233e-10,13.065,0.34926,0.00084028,-4.9034,6,12
10.059,-0.045768,0,9.1428e-10,13.006,0.34821,0.00083905,-4.9295,6,12
10.06,-0.048829,0,8.7776e-10,12.951,0.34722,0.00083782,-4.9524,6,12
10,-0.0035739,0,1.5283e-09,14.688,0.3728,0.00085163,-4.2286,6,12
10.002,-0.011581,0,1.4672e-09,14.526,0.37063,0.00085107,-4.24,6,12
10.007,-0.01816,0,1.4086e-09,14.379,0.36859,0.00085034,-4.2825,6,12
10.013,-0.022597,0,1.3523e-09,14.246,0.36667,0.00084936,-4.3493,6,12
10.019,-0.025921,0,1.2983e-09,14.128,0.36487,0.00084808,-4.4142,6,12
10.024,-0.028605,0,1.2464e-09,14.022,0.36316,0.00084646,-4.4715,6,12
10.03,-0.030627,0,1.1966e-09,13.929,0.36153,0.00084452,-4.5267,6,12
10.035,-0.032146,0,1.1488e-09,13.847,0.35998,0.00084226,-4.5804,6,12
10.039,-0.033449,0,1.1029e-09,13.774,0.3585,0.00083973,-4.6306,6,12
10.044,-0.034724,0,1.0588e-09,13.711,0.35708,0.00083697,-4.6768,6,12
10.047,-0.036047,0,1.0165e-09,13.655,0.35572,0.00083401,-4.7196,6,12
10.051,-0.037462,0,9.7592e-10,13.605,0.3544,0.00083089,-4.7592,6,12
10.054,-0.039011,0,9.3693e-10,13.561,0.35315,0.00082766,-4.7955,6,12
10.056,-0.040728,0,8.9949e-10,13.523,0.35193,0.00082433,-4.8284,6,12
10.058,-0.042638,0,8.6356e-10,13.489,0.35077,0.00082094,-4.8579,6,12
10.06,-0.044756,0,8.2905e-10,13.459,0.34965,0.00081752,-4.8841,6,12
10.061,-0.047092,0,7.9593e-10,13.433,0.34858,0.00081408,-4.9069,6,12
10.061,-0.049649,0,7.6413e-10,13.411,0.34757,0.00081068,-4.9263,6,12
10,-0.0037804,0,1.3304e-09,14.698,0.37286,0.00085129,-4.1818,6,12
10.002,-0.015165,0,1.2773e-09,14.566,0.37082,0.0008496,-4.1897,6,12
10.008,-0.022636,0,1.2262e-09,14.47,0.36896,0.00084674,-4.2496,6,12
10.015,-0.02625,0,1.1772e-09,14.406,0.36725,0.00084261,-4.3286,6,12
10.021,-0.029203,0,1.1302e-09,14.368,0.36562,0.0008373,-4.3944,6,12
10.027,-0.03208,0,1.0851e-09,14.353,0.36404,0.00083102,-4.4542,6,12
10.033,-0.034296,0,1.0417e-09,14.353,0.36251,0.00082401,-4.5152,6,12
10.039,-0.035831,0,1.0001e-09,14.366,0.36101,0.00081649,-4.5732,6,12
10.043,-0.037027,0,9.6013e-10,14.387,0.35954,0.00080866,-4.6248,6,12
10.048,-0.038115,0,9.2177e-10,14.415,0.35811,0.00080067,-4.6711,6,12
10.052,-0.039191,0,8.8494e-10,14.448,0.35671,0.00079264,-4.7134,6,12
10.055,-0.040313,0,8.4959e-10,14.484,0.35536,0.00078466,-4.7523,6,12
10.057,-0.041532,0,8.1564e-10,14.523,0.35405,0.00077679,-4.7874,6,12
10.06,-0.042886,0,7.8306e-10,14.564,0.35278,0.00076906,-4.8187,6,12
10.061,-0.044399,0,7.5177e-10,14.608,0.35157,0.00076152,-4.8464,6,12
10.062,-0.046086,0,7.2173e-10,14.653,0.35041,0.00075418,-4.8704,6,12
10.063,-0.047954,0,6.929e-10,14.699,0.34929,0.00074704,-4.8909,6,12
10.063,-0.050007,0,6.6521e-10,14.746,0.34825,0.00074018,-4.9078,6,12
9.9991,-0.0017537,0,1.1582e-09,14.773,0.37316,0.00084834,-4.1329,6,12
10,-0.018576,0,1.1119e-09,14.816,0.37175,0.0008395,-4.1139,6,12
10.009,-0.029373,0,1.0675e-09,14.955,0.37054,0.00082631,-4.223,6,12
10.017,-0.032704,0,1.0249e-09,15.149,0.3693,0.00081023,-4.3279,6,12
10.024,-0.034181,0,9.8391e-10,15.372,0.36794,0.00079262,-4.3874,6,12
10.031,-0.035777,0,9.446e-10,15.605,0.36646,0.00077452,-4.4413,6,12
10.037,-0.037209,0,9.0686e-10,15.838,0.36489,0.00075662,-4.5041,6,12
10.043,-0.038364,0,8.7063e-10,16.066,0.36328,0.00073931,-4.5651,6,12
10.049,-0.039368,0,8.3584e-10,16.287,0.36167,0.0007228,-4.618,6,12
10.053,-0.040287,0,8.0245e-10,16.502,0.36009,0.00070716,-4.6647,6,12
10.057,-0.041158,0,7.7039e-10,16.711,0.35855,0.0006924,-4.7073,6,12
10.059,-0.042031,0,7.3961e-10,16.914,0.35709,0.00067849,-4.7459,6,12
10.062,-0.04296,0,7.1006e-10,17.113,0.3557,0.00066539,-4.7804,6,12
10.063,-0.043983,0,6.8169e-10,17.309,0.3544,0.00065305,-4.8108,6,12
10.064,-0.045126,0,6.5445e-10,17.503,0.35318,0.00064139,-4.8373,6,12
10.064,-0.046407,0,6.2831e-10,17.695,0.35205,0.00063037,-4.86,6,12
10.064,-0.047832,0,6.032e-10,17.886,0.351,0.00061994,-4.8789,6,12
10.063,-0.049405,0,5.791e-10,18.076,0.35005,0.00061011,-4.8941,6,12
9.9956,0.0041295,0,1.0083e-09,15.254,0.37477,0.00082869,-4.1144,6,12
9.9939,-0.012283,0,9.6799e-10,16.101,0.37575,0.00078923,-3.9823,6,12
10.007,-0.030405,0,9.2932e-10,17.041,0.376,0.00074664,-4.1482,6,12
10.021,-0.041759,0,8.9219e-10,17.926,0.37511,0.00070642,-4.3133,6,12
10.031,-0.046746,0,8.5654e-10,18.727,0.37344,0.00067021,-4.3932,6,12
10.038,-0.047762,0,8.2232e-10,19.453,0.37141,0.00063822,-4.4498,6,12
10.045,-0.047112,0,7.8947e-10,20.118,0.36929,0.00061009,-4.512,6,12
10.051,-0.046278,0,7.5793e-10,20.736,0.36721,0.00058527,-4.5708,6,12
10.056,-0.045706,0,7.2764e-10,21.32,0.36527,0.00056323,-4.6217,6,12
10.059,-0.045362,0,6.9857e-10,21.883,0.36353,0.00054351,-4.667,6,12
10.061,-0.045182,0,6.7066e-10,22.433,0.362,0.00052574,-4.7087,6,12
10.062,-0.045156,0,6.4387e-10,22.975,0.36069,0.00050963,-4.7464,6,12
10.062,-0.045289,0,6.1814e-10,23.515,0.35961,0.00049494,-4.7798,6,12
10.061,-0.045585,0,5.9345e-10,24.056,0.35873,0.00048146,-4.8091,6,12
10.06,-0.046045,0,5.6973e-10,24.599,0.35805,0.00046904,-4.8344,6,12
10.057,-0.046672,0,5.4697e-10,25.146,0.35755,0.00045756,-4.8558,6,12
10.054,-0.047457,0,5.2512e-10,25.698,0.35722,0.0004469,-4.8735,6,12
10.051,-0.048378,0,5.0414e-10,26.252,0.35704,0.00043703,-4.8875,6,12
9.9905,-0.01267,0,8.7776e-10,18.017,0.38265,0.00073142,-4.2597,6,12
9.9899,0.007309,0,8.4269e-10,21.92,0.39118,0.0006283,-3.9452,6,12
10.009,0.022713,0,8.0902e-10,24.829,0.39142,0.00055536,-3.9924,6,12
10.029,0.014133,0,7.767e-10,26.951,0.38762,0.00050174,-4.1418,6,12
10.044,-0.0046387,0,7.4566e-10,28.666,0.38313,0.00046086,-4.2694,6,12
10.054,-0.019399,0,7.1587e-10,30.178,0.37916,0.00042875,-4.3765,6,12
10.059,-0.028203,0,6.8727e-10,31.591,0.37606,0.00040289,-4.4688,6,12
10.061,-0.033343,0,6.5981e-10,32.971,0.37388,0.00038158,-4.5421,6,12
10.06,-0.036465,0,6.3345e-10,34.357,0.3726,0.00036366,-4.6011,6,12
10.056,-0.03835,0,6.0814e-10,35.774,0.37212,0.00034837,-4.6521,6,12
10.051,-0.039467,0,5.8384e-10,37.233,0.37236,0.00033515,-4.6977,6,12
10.045,-0.040153,0,5.6052e-10,38.738,0.37321,0.0003236,-4.7378,6,12
10.037,-0.040626,0,5.3812e-10,40.292,0.37459,0.00031343,-4.7727,6,12
10.028,-0.041018,0,5.1662e-10,41.89,0.37641,0.00030441,-4.8028,6,12
10.019,-0.041415,0,4.9598e-10,43.528,0.37859,0.00029635,-4.8285,6,12
10.008,-0.04188,0,4.7617e-10,45.203,0.38107,0.00028912,-4.85,6,12
9.9975,-0.042468,0,4.5714e-10,46.907,0.38378,0.0002826,-4.8676,6,12
9.9864,-0.043153,0,4.3888e-10,48.629,0.38666,0.0002767,-4.8819,6,12
10.021,-0.21044,0,7.6413e-10,33.781,0.40616,0.00043951,-4.2812,6,12
10.064,-0.31453,0,7.336e-10,45.167,0.41173,0.00033779,-4.7422,6,12
10.075,-0.25359,0,7.0429e-10,50.765,0.40236,0.00028703,-4.7241,6,12
10.067,-0.18084,0,6.7615e-10,54.335,0.39312,0.00025599,-4.555,6,12
10.059,-0.13189,0,6.4914e-10,57.519,0.38801,0.00023557,-4.4674,6,12
10.049,-0.10059,0,6.232e-10,60.794,0.3871,0.00022183,-4.4929,6,12
10.034,-0.079879,0,5.983e-10,64.317,0.38962,0.00021242,-4.5472,6,12
10.012,-0.066035,0,5.744e-10,68.133,0.39474,0.00020584,-4.5953,6,12
9.987,-0.056626,0,5.5145e-10,72.232,0.40175,0.00020111,-4.6378,6,12
9.9591,-0.049974,0,5.2942e-10,76.576,0.41006,0.00019763,-4.6787,6,12
9.9299,-0.045077,0,5.0827e-10,81.121,0.41924,0.000195,-4.7174,6,12
9.9002,-0.041373,0,4.8796e-10,85.82,0.42894,0.00019295,-4.7524,6,12
9.8705,-0.038522,0,4.6846e-10,90.632,0.43893,0.00019132,-4.7834,6,12
9.841,-0.036306,0,4.4975e-10,95.518,0.44902,0.00018997,-4.8103,6,12
9.8119,-0.034588,0,4.3178e-10,100.45,0.45908,0.00018884,-4.8331,6,12
9.7834,-0.033312,0,4.1453e-10,105.39,0.46902,0.00018786,-4.8519,6,12
9.7557,-0.03245,0,3.9797e-10,110.34,0.4788,0.00018699,-4.8667,6,12
9.7288,-0.032323,0,3.8207e-10,115.26,0.48832,0.0001862,-4.8793,6,12
9.9453,0.6607,0,6.6521e-10,163.22,0.36035,7.1603e-05,-0.8205,6,12
9.8853,0.54891,0,6.3864e-10,157.17,0.34701,6.8951e-05,-2.7394,6,12
9.7789,0.32184,0,6.1312e-10,151.33,0.33411,6.6389e-05,-3.8232,6,12
9.6347,0.17055,0,5.8863e-10,145.8,0.3219,6.3963e-05,-4.1108,6,12
9.4876,0.086266,0,5.6511e-10,140.79,0.31084,6.1764e-05,-4.2424,6,12
9.3545,0.041337,0,5.4253e-10,136.41,0.30117,5.9842e-05,-4.3751,6,12
9.237,0.017367,0,5.2085e-10,132.71,0.29298,5.8217e-05,-4.484,6,12
9.1335,0.0042497,0,5.0004e-10,129.67,0.28628,5.6884e-05,-4.5609,6,12
9.0425,-0.003162,0,4.8007e-10,127.26,0.28097,5.5829e-05,-4.6202,6,12
8.9621,-0.0074513,0,4.6089e-10,125.44,0.27693,5.5025e-05,-4.6717,6,12
8.8906,-0.009985,0,4.4247e-10,124.12,0.27403,5.4447e-05,-4.7175,6,12
8.8263,-0.011527,0,4.2479e-10,123.26,0.27212,5.4067e-05,-4.7575,6,12
8.768,-0.012509,0,4.0782e-10,122.79,0.27107,5.3857e-05,-4.792,6,12
8.7147,-0.013175,0,3.9153e-10,122.66,0.27076,5.3793e-05,-4.8216,6,12
8.6654,-0.013672,0,3.7588e-10,122.81,0.27108,5.3853e-05,-4.8464,6,12
8.6195,-0.014116,0,3.6087e-10,123.2,0.27192,5.4017e-05,-4.8663,6,12
8.5761,-0.014595,0,3.4645e-10,123.79,0.2732,5.4267e-05,-4.8809,6,12
8.5348,-0.015449,0,3.3261e-10,124.54,0.27484,5.4588e-05,-4.8884,6,12
0.044411,-0.13103,-2.7933e-20,5.9636e-10,24.855,0.087764,2.7891e-05,-7.5073,6,12
0.076354,-0.075565,2.4636e-20,6.0074e-10,7.9739,0.12806,0.00018509,-7.534,6,12
0.079308,-0.021399,0,6.0515e-10,8.7501,0.14178,0.00020676,-7.5924,6,12
0.057778,0.01803,0,6.0959e-10,8.7331,0.14282,0.00021022,-7.6617,6,12
0.0060288,0.027464,0,6.1406e-10,39.426,0.1455,4.8325e-05,-7.7432,6,12
-0.047911,0.030116,-2.7631e-20,6.1856e-10,45.046,0.15893,5.0467e-05,-7.8542,6,12
-0.1077,0.037853,0,6.2309e-10,51.473,0.17384,5.2837e-05,-7.9883,6,12
-0.17907,0.047266,0,6.2765e-10,58.699,0.18992,5.5301e-05,-8.1459,6,12
-0.26159,0.058611,0,6.3224e-10,67.077,0.2078,5.794e-05,-8.3276,6,12
-0.35668,0.072057,0,6.3687e-10,76.958,0.22803,6.0811e-05,-8.5347,6,12
-0.46579,0.087558,2.577e-20,6.4152e-10,88.634,0.25092,6.3932e-05,-8.7683,6,12
-0.59022,0.10498,0,6.4621e-10,102.35,0.27663,6.7291e-05,-9.0294,6,12
-0.731,0.12413,0,6.5092e-10,118.29,0.30518,7.0864e-05,-9.3196,6,12
-0.88885,0.14473,0,6.5568e-10,136.61,0.33653,7.4615e-05,-9.6403,6,12
-1.0641,0.16641,0,6.6046e-10,157.4,0.37054,7.8504e-05,-9.9931,6,12
-1.2568,0.18866,2.4193e-20,6.6527e-10,180.71,0.40697,8.2488e-05,-10.38,6,12
-1.4665,0.21083,0,6.7012e-10,206.48,0.44553,8.6521e-05,-10.801,6,12
-1.692,0.23221,0,6.75e-10,234.62,0.48589,9.0562e-05,-11.26,6,12
-1.9322,0.25202,0,6.7991e-10,264.96,0.52765,9.457e-05,-11.755,6,12
-2.1849,0.26949,0,6.8486e-10,297.28,0.57042,9.8509e-05,-12.286,6,12
-2.448,0.28392,0,6.8983e-10,331.3,0.61381,0.00010235,-12.852,6,12
-2.7187,0.2947,0,6.9485e-10,366.75,0.65742,0.00010606,-13.449,6,12
-2.9941,0.30136,0,6.9989e-10,403.31,0.70093,0.00010964,-14.073,6,12
-3.271,0.30354,2.365e-20,7.0497e-10,440.67,0.74401,0.00011306,-14.715,6,12
-3.5461,0.30108,-2.3761e-20,7.1008e-10,478.55,0.7864,0.00011631,-15.368,6,12
-3.8162,0.29391,2.3886e-20,7.1523e-10,516.65,0.82788,0.00011939,-16.019,6,12
-4.0778,0.28211,2.4014e-20,7.2041e-10,554.72,0.86825,0.00012231,-16.655,6,12
-4.3278,0.26587,0,7.2562e-10,592.54,0.90737,0.00012505,-17.261,6,12
-4.563,0.24548,0,7.3087e-10,629.89,0.94512,0.00012763,-17.82,6,12
-4.7804,0.22132,-2.4286e-20,7.3616e-10,666.6,0.98144,0.00013005,-18.316,6,12
-4.977,0.19386,-2.4294e-20,7.4148e-10,702.53,1.0163,0.00013231,-18.729,6,12
-5.1504,0.16365,0,7.4683e-10,737.59,1.0496,0.00013442,-19.043,6,12
-5.2981,0.1314,0,7.5222e-10,771.7,1.0814,0.00013639,-19.242,6,12
-5.4181,0.097942,-2.3886e-20,7.5765e-10,804.85,1.1118,0.00013822,-19.311,6,12
-5.5087,0.064256,0,7.6311e-10,837.09,1.1408,0.00013993,-19.241,6,12
-5.5681,0.031674,0,7.686e-10,868.56,1.1686,0.00014152,-19.02,6,12
-5.5951,0.001156,2.2561e-20,7.7413e-10,899.49,1.1955,0.000143,-18.628,6,12
-5.5909,-0.026723,0,7.797e-10,929.63,1.2217,0.0001445,-18.055,6,12
-5.5606,-0.051944,2.0862e-20,7.8531e-10,956.38,1.2454,0.00014596,-17.28,6,12
-5.5036,-0.07567,3.9554e-20,7.9095e-10,979.38,1.2658,0.00014724,-16.314,6,12
-5.4209,-0.098339,0,7.9662e-10,998.27,1.2827,0.00014834,-15.17,6,12
-5.3133,-0.12004,0,8.0234e-10,1012.6,1.2958,0.00014924,-13.862,6,12
-5.1816,-0.14071,0,8.0809e-10,1022.1,1.3049,0.00014994,-12.405,6,12
-5.027,-0.16022,0,8.1388e-10,1026.4,1.3098,0.00015042,-10.816,6,12
-4.8506,-0.17844,0,8.197e-10,1025.2,1.3101,0.00015068,-9.1174,6,12
-4.6539,-0.19523,1.974e-20,8.2557e-10,1018.4,1.3058,0.0001507,-7.3302,6,12
-4.4385,-0.21046,1.5362e-20,8.3147e-10,1005.8,1.2968,0.00015047,-5.4778,6,12
-4.2062,-0.22404,1.0706e-20,8.374e-10,987.64,1.2829,0.00014998,-3.5842,6,12
-3.9589,-0.2359,0,8.4338e-10,964.03,1.2643,0.00014923,-1.6731,6,12
-3.6986,-0.246,-6.2284e-22,8.494e-10,935.32,1.241,0.00014819,0.23264,6,12
-3.4274,-0.25433,0,8.5545e-10,901.97,1.2133,0.00014689,2.1115,6,12
-3.1474,-0.26091,-1.0389e-20,8.6154e-10,864.53,1.1814,0.0001453,3.9441,6,12
-2.8605,-0.26578,-1.6206e-20,8.6767e-10,823.66,1.1458,0.00014344,5.7132,6,12
-2.5689,-0.26899,0,8.7384e-10,780.08,1.1068,0.00014132,7.4043,6,12
-2.2745,-0.27061,0,8.8005e-10,734.54,1.0649,0.00013895,9.0058,6,12
-1.979,-0.27069,0,8.8629e-10,687.82,1.0208,0.00013634,10.509,6,12
-1.6842,-0.26929,-4.1289e-20,8.9258e-10,640.71,0.97487,0.0001335,11.906,6,12
-1.3917,-0.2664,0,8.989e-10,593.99,0.92786,0.00013044,13.195,6,12
-1.1029,-0.26202,0,9.0527e-10,548.47,0.88041,0.00012719,14.374,6,12
-0.81927,-0.25605,0,9.1167e-10,505.04,0.83333,0.00012375,15.443,6,12
-0.54203,-0.24825,0,9.1812e-10,464.82,0.78762,0.00012011,16.404,6,12
-0.27183,-0.23856,0,9.246e-10,428.82,0.74446,0.00011632,17.265,6,12
-0.0089265,-0.22718,0,9.3113e-10,398.55,0.70543,0.00011237,18.032,6,12
0.24672,-0.21505,0,9.3769e-10,373.09,0.67266,0.00010915,18.709,6,12
0.49478,-0.20296,0,9.443e-10,349.36,0.64312,0.00010655,19.297,6,12
0.73431,-0.19109,7.6133e-20,9.5095e-10,327,0.61483,0.00010404,19.802,6,12
0.96488,-0.17953,0,9.5763e-10,305.99,0.5876,0.00010155,20.229,6,12
1.1862,-0.16831,0,9.6436e-10,286.36,0.56149,9.9087e-05,20.586,6,12
1.3982,-0.15745,-7.2587e-20,9.7113e-10,268.11,0.53659,9.6652e-05,20.879,6,12
1.6007,-0.14699,-7.1324e-20,9.7794e-10,251.26,0.51298,9.4257e-05,21.115,6,12
1.7938,-0.13691,0,9.8479e-10,235.79,0.49072,9.1916e-05,21.298,6,12
1.9774,-0.12724,6.8778e-20,9.9169e-10,221.67,0.46988,8.9641e-05,21.437,6,12
2.1516,-0.11796,-6.7518e-20,9.9862e-10,208.87,0.45048,8.7442e-05,21.534,6,12
2.3166,-0.10909,0,1.0056e-09,197.34,0.43255,8.533e-05,21.597,6,12
2.4724,-0.10063,6.5068e-20,1.0126e-09,187.02,0.41609,8.3315e-05,21.628,6,12
2.6193,-0.092571,0,1.0197e-09,177.85,0.40109,8.1407e-05,21.634,6,12
2.7575,-0.084913,0,1.0268e-09,169.78,0.38753,7.9613e-05,21.617,6,12
2.8872,-0.077656,-6.1638e-20,1.0339e-09,162.73,0.3754,7.7939e-05,21.58,6,12
