"Cell Type","U:0","U:1","U:2","V","epsilon","k","nut","p"
12,4.7563,-0.086910903,0,3.7535799e-10,404.96799,0.92807198,0.00019141901,9.0695295
12,4.6155801,-0.083283603,0,3.77578e-10,389.06,0.90715301,0.000190365,9.40341
12,4.4805398,-0.079148397,-1.03114e-19,3.7980499e-10,372.49899,0.88452798,0.00018903401,9.7256002
12,4.3519301,-0.0745399,1.07606e-19,3.8203801e-10,355.53101,0.86054498,0.00018746201,10.037
12,4.2304602,-0.0695168,0,3.84276e-10,338.40601,0.83559901,0.000185695,10.3388
12,4.1167302,-0.064159699,0,3.8652101e-10,321.37299,0.81010199,0.000183786,10.6321
12,4.01125,-0.0585679,0,3.8877199e-10,304.66299,0.78446102,0.000181788,10.9181
12,3.9144199,-0.0528525,-6.2358697e-20,3.9102799e-10,288.479,0.75905299,0.00017975199,11.1977
12,3.8264699,-0.047127999,-6.44054e-20,3.9329001e-10,272.98901,0.73420399,0.000177718,11.472
12,3.7474899,-0.041503299,0,3.95558e-10,258.32001,0.71017599,0.000175718,11.7416
12,3.6774099,-0.036076799,0,3.9782999e-10,244.561,0.68716502,0.000173771,12.0069
12,3.61602,-0.030930299,-7.0278402e-20,4.00108e-10,231.75999,0.66529697,0.00017188401,12.2682
12,3.56301,-0.026126999,-1.44035e-19,4.0239101e-10,219.93401,0.644642,0.000170054,12.5256
12,3.51793,-0.021709099,-1.47463e-19,4.0467901e-10,209.07201,0.62522,0.000168272,12.7788
12,3.4802899,-0.017699501,0,4.0697101e-10,199.145,0.607014,0.000166521,13.0276
12,3.4495201,-0.0141037,0,4.0926801e-10,190.11099,0.589984,0.000164784,13.2718
12,3.42505,-0.010913,-1.5687601e-19,4.11569e-10,181.91901,0.57407397,0.000163042,13.511
12,3.4062901,-0.0081081297,0,4.1387399e-10,174.515,0.55922401,0.00016128,13.7449
12,3.3926899,-0.0056631202,-1.62442e-19,4.16184e-10,167.845,0.54536903,0.000159483,13.9733
12,3.3837099,-0.0035484999,0,4.1849699e-10,161.85699,0.53245199,0.000157642,14.1958
12,3.37885,-0.00173349,-2.51223e-19,4.20813e-10,156.5,0.52041698,0.000155752,14.4123
12,3.37764,-0.00018764399,1.69809e-19,4.23133e-10,151.726,0.509215,0.00015381099,14.6227
12,3.3796301,0.0011276,8.6024903e-20,4.25456e-10,147.489,0.49879801,0.000151821,14.8268
12,3.3844399,0.0023170901,1.74121e-19,4.27782e-10,143.75301,0.48912799,0.00014978601,15.0247
12,3.39167,0.00332188,0,4.30111e-10,140.483,0.48019201,0.000147723,15.2162
12,3.4010899,0.00404457,-1.7792e-19,4.32443e-10,137.63699,0.47194901,0.000145646,15.4014
12,3.41237,0.00461637,0,4.3477699e-10,135.181,0.464358,0.00014356,15.5798
12,3.4251001,0.0050823698,-3.62556e-19,4.3711201e-10,133.086,0.45739001,0.000141476,15.7515
12,3.4389601,0.0054343599,0,4.3945e-10,131.32001,0.45101199,0.000139408,15.9165
12,3.45366,0.00567981,0,4.4178899e-10,129.855,0.44519401,0.00013736699,16.0746
12,3.46893,0.0058052,-3.7124701e-19,4.4413001e-10,128.662,0.43990299,0.000135365,16.2258
12,3.48452,0.00581539,-3.7378299e-19,4.46472e-10,127.715,0.43510899,0.000133412,16.370001
12,3.50019,0.0057237102,0,4.4881501e-10,126.989,0.43077999,0.000131519,16.507
12,3.5157399,0.0055591902,3.7832199e-19,4.51158e-10,126.461,0.42688799,0.00012969199,16.636999
12,3.5309899,0.00532771,0,4.5350099e-10,126.111,0.42340299,0.00012793799,16.76
12,3.54579,0.00503828,-3.8216701e-19,4.55845e-10,125.916,0.420295,0.000126261,16.8759
12,3.56001,0.0047106501,0,4.5818799e-10,125.858,0.41753101,0.000124663,16.9849
12,3.5735099,0.0043625599,3.8530701e-19,4.60531e-10,125.917,0.41507801,0.000123146,17.087
12,3.5861499,0.0039989501,-1.93332e-19,4.6287299e-10,126.073,0.41290301,0.000121707,17.182699
12,3.5978799,0.0036045299,0,4.6521401e-10,126.309,0.41098401,0.000120354,17.2721
12,3.60865,0.0032129399,0,4.67554e-10,126.606,0.40929699,0.000119087,17.355301
12,3.6184001,0.0028232599,5.8432602e-19,4.6989201e-10,126.96,0.40781701,0.000117898,17.432501
12,3.62712,0.0024367999,0,4.7222698e-10,127.36,0.40652201,0.000116782,17.504101
12,3.63482,0.00205893,1.9540501e-19,4.74561e-10,127.801,0.40539101,0.000115733,17.570299
12,3.64151,0.00169392,-3.9132599e-19,4.7689103e-10,128.274,0.40440699,0.000114747,17.631399
12,3.6472099,0.00134497,-1.95867e-19,4.79219e-10,128.77499,0.403552,0.000113817,17.687599
12,3.6519499,0.00101433,3.9199699e-19,4.8154303e-10,129.299,0.40281299,0.000112941,17.739401
12,3.6557801,0.000703433,-1.96109e-19,4.8386301e-10,129.843,0.40217701,0.000112113,17.7869
12,3.65874,0.000413089,0,4.8617899e-10,130.40401,0.40163299,0.000111329,17.8304
12,3.6608601,0.000143478,0,4.8849003e-10,130.98,0.401171,0.000110585,17.870199
12,3.6622,-0.00010542,0,4.9079701e-10,131.569,0.400783,0.000109877,17.9065
12,3.6628001,-0.00033436701,-5.8839099e-19,4.9309801e-10,132.17101,0.400462,0.000109202,17.939501
12,3.66271,-0.00054380298,3.9211401e-19,4.95393e-10,132.784,0.40020201,0.000108556,17.9695
12,3.6619699,-0.00073501101,-1.95963e-19,4.9768201e-10,133.41,0.399997,0.000107937,17.996599
12,3.66064,-0.00090866,0,4.9996501e-10,134.047,0.39984301,0.000107341,18.021099
12,3.65874,-0.00106619,-5.87075e-19,5.0224003e-10,134.696,0.399735,0.000106766,18.0432
12,3.6563301,-0.0012084,0,5.0450899e-10,135.35699,0.39967,0.00010621,18.063
12,3.65343,-0.0013367099,0,5.0676902e-10,136.03101,0.399647,0.000105671,18.080601
12,3.65009,-0.0014519599,0,5.0902099e-10,136.71899,0.39965999,0.000105147,18.0963
12,3.6463201,-0.0015554799,3.89839e-19,5.1126398e-10,137.42,0.39971,0.000104637,18.1101
12,3.64218,-0.00164802,0,5.1349702e-10,138.13499,0.399793,0.000104138,18.1222
12,3.6376801,-0.00173079,0,5.1572102e-10,138.86501,0.39990801,0.00010365,18.1327
12,3.6328399,-0.00180443,0,5.1793497e-10,139.61,0.40005401,0.000103172,18.1418
12,3.6277001,-0.00186999,0,5.2013699e-10,140.371,0.40022799,0.000102703,18.149401
12,3.6222701,-0.00192801,1.93631e-19,5.2232901e-10,141.147,0.40042999,0.000102241,18.1558
12,3.61657,-0.0019794099,0,5.2450799e-10,141.94,0.40065801,0.000101785,18.160999
12,3.61062,-0.0020246501,3.8608999e-19,5.2667498e-10,142.75,0.400911,0.000101336,18.165001
12,3.60443,-0.0020645,3.8547999e-19,5.2882898e-10,143.576,0.40118799,0.000100892,18.1681
12,3.5980301,-0.0020993401,5.7728402e-19,5.3096999e-10,144.42,0.40148801,0.000100452,18.170099
12,3.5914099,-0.00212985,0,5.3309601e-10,145.282,0.40180999,0.000100017,18.171301
12,3.58461,-0.00215632,-3.83575e-19,5.3520799e-10,146.161,0.402152,9.9584497e-05,18.1717
12,3.57761,-0.00217933,0,5.3730398e-10,147.058,0.40251401,9.9155397e-05,18.1712
12,3.5704401,-0.0021991001,0,5.3938498e-10,147.97301,0.402895,9.8728902e-05,18.170099
12,3.5631101,-0.00221614,1.9079e-19,5.41449e-10,148.907,0.40329501,9.8304597e-05,18.1682
12,3.5556099,-0.00223063,1.90452e-19,5.4349503e-10,149.85899,0.40371099,9.7882003e-05,18.1658
12,3.54796,-0.0022429901,-1.90111e-19,5.4552401e-10,150.82899,0.40414399,9.7460797e-05,18.162701
12,3.5401599,-0.0022533501,-7.5908002e-19,5.4753402e-10,151.81799,0.40459299,9.7040698e-05,18.1591
12,3.5322101,-0.0022620801,-7.5770101e-19,5.4952498e-10,152.827,0.405056,9.6621399e-05,18.155001
12,3.5241301,-0.0022692699,0,5.5149701e-10,153.854,0.40553299,9.6202501e-05,18.150499
12,3.5159099,-0.0022752299,0,5.5344701e-10,154.901,0.40602401,9.57839e-05,18.145399
12,3.50755,-0.0022800199,-3.7676601e-19,5.5537702e-10,155.966,0.40652701,9.53653e-05,18.139999
12,3.4990599,-0.0022839301,-3.76071e-19,5.57284e-10,157.052,0.407042,9.4946401e-05,18.1341
12,3.4904499,-0.0022869899,0,5.5916799e-10,158.157,0.40756899,9.4527e-05,18.127899
12,3.4816999,-0.0022894901,0,5.61029e-10,159.282,0.408106,9.4107003e-05,18.1213
12,3.47282,-0.00229143,0,5.6286598e-10,160.427,0.40865299,9.3686103e-05,18.114401
12,3.46382,-0.0022930601,0,5.6467703e-10,161.592,0.40921,9.3264302e-05,18.1073
12,3.45468,-0.0022944,-3.7261899e-19,5.6646299e-10,162.77699,0.409776,9.2841401e-05,18.0998
12,3.44541,-0.0022956701,-3.7193701e-19,5.6822103e-10,163.98199,0.41034901,9.24173e-05,18.091999
12,3.4360099,-0.0022968999,0,5.6995197e-10,165.20799,0.41093099,9.1991802e-05,18.084101
12,3.42647,-0.0022982899,-3.7058501e-19,5.71655e-10,166.453,0.41151899,9.15649e-05,18.075899
12,3.4168,-0.00229992,0,5.73328e-10,167.71899,0.41211301,9.1136499e-05,18.0674
12,3.40697,-0.0023020201,7.3852102e-19,5.7497102e-10,169.006,0.41271299,9.07063e-05,18.0588
12,3.3970101,-0.00230474,7.37209e-19,5.76583e-10,170.312,0.41331801,9.0274501e-05,18.049999
12,3.3868899,-0.0023083901,-1.10386e-18,5.7816302e-10,171.64,0.41392699,8.9840702e-05,18.0411
12,3.37661,-0.00231324,-3.6730901e-19,5.79709e-10,172.987,0.41453999,8.9404901e-05,18.032
12,3.3661599,-0.0023197399,-7.3336598e-19,5.8122201e-10,174.356,0.41515601,8.8966903e-05,18.0229
12,3.35554,-0.00232836,-7.3212102e-19,5.827e-10,175.746,0.415775,8.8526598e-05,18.013599
12,3.3447199,-0.0023397601,0,5.8414101e-10,177.157,0.41639599,8.80839e-05,18.0044
12,3.3336999,-0.0023547299,-3.6484401e-19,5.85546e-10,178.59,0.417018,8.76384e-05,17.995199
12,3.3224599,-0.0023743,-3.6425999e-19,5.8691302e-10,180.045,0.41764,8.7190099e-05,17.986099
12,3.3109701,-0.00239974,0,5.8824001e-10,181.521,0.418262,8.6738502e-05,17.9771
12,3.2992001,-0.00243272,7.2629798e-19,5.8952798e-10,183.02,0.418883,8.6283602e-05,17.9685
12,3.2871101,-0.0024753599,-3.62616e-19,5.9077399e-10,184.54201,0.41950101,8.5824802e-05,17.960199
12,3.2746401,-0.0025303999,-1.08636e-18,5.9197802e-10,186.088,0.42011601,8.5361797e-05,17.952499
12,3.26174,-0.0026014401,0,5.9313798e-10,187.657,0.420726,8.4893902e-05,17.945499
12,3.2483101,-0.00269322,0,5.9425298e-10,189.24899,0.42132801,8.4420702e-05,17.939501
12,3.2342501,-0.0028120601,7.2169601e-19,5.9532301e-10,190.867,0.42192101,8.3941202e-05,17.9349
12,3.2194099,-0.0029665399,0,5.9634497e-10,192.50999,0.42250201,8.3454201e-05,17.9321
12,3.2035799,-0.00316851,3.6029299e-19,5.9731903e-10,194.179,0.42306799,8.2958497e-05,17.9317
12,3.1865201,-0.0034346599,0,5.9824401e-10,195.875,0.42361301,8.2452003e-05,17.934401
12,3.16784,-0.0037893101,0,5.9911698e-10,197.60201,0.424133,8.1932099e-05,17.941401
12,3.1470699,-0.0042688702,7.2049499e-19,5.9993899e-10,199.36301,0.42462,8.1395097e-05,17.954
12,3.12341,-0.0049312599,3.60584e-19,6.0070698e-10,201.16901,0.42506999,8.0835503e-05,17.9743
12,3.09606,-0.00587162,-1.0837e-18,6.0142002e-10,203.032,0.42547101,8.0244703e-05,18.005301
12,3.06249,-0.00726387,7.2451199e-19,6.02077e-10,205.011,0.425845,7.9610203e-05,18.050501
12,3.02282,-0.0094695296,-1.0917e-18,6.0267602e-10,207.145,0.42614999,7.8903096e-05,18.119499
12,2.96264,-0.0131154,3.66169e-19,6.0321598e-10,209.88499,0.42677701,7.8102297e-05,18.2136
12,2.9049101,-0.0222397,-1.48111e-18,6.0369598e-10,213.338,0.42696801,7.6906697e-05,18.3853
12,2.7082,-0.0336551,1.8702899e-18,6.0411298e-10,229.49001,0.441715,7.6517797e-05,18.5641
12,8.4981499,-0.0165367,0,2.21954e-10,125.253,0.27612501,5.47852e-05,-4.8908701
12,8.46626,-0.017574601,0,2.23457e-10,126.179,0.277594,5.4963599e-05,-4.8940802
12,8.4342003,-0.0183482,0,2.24968e-10,127.202,0.27926099,5.51784e-05,-4.9022398
12,8.4021196,-0.0187824,0,2.26488e-10,128.323,0.281129,5.5430501e-05,-4.9089298
12,8.3699102,-0.019002801,0,2.2801599e-10,129.54601,0.28320301,5.57204e-05,-4.9106498
12,8.3375998,-0.019129699,0,2.29552e-10,130.875,0.28548899,5.6048801e-05,-4.9077902
12,8.3051996,-0.0192289,0,2.31096e-10,132.311,0.28799099,5.6416098e-05,-4.90136
12,8.2726698,-0.0193363,-1.27992e-20,2.32648e-10,133.85699,0.29070899,5.6822399e-05,-4.89149
12,8.2399101,-0.0194763,0,2.3420901e-10,135.515,0.293648,5.72678e-05,-4.87783
12,8.20679,-0.019666599,-1.27565e-20,2.3577801e-10,137.286,0.296808,5.7752099e-05,-4.8599801
12,8.1731997,-0.0199183,-1.27181e-20,2.37355e-10,139.17101,0.30018899,5.8275102e-05,-4.8376598
12,8.1390104,-0.020237099,0,2.3894101e-10,141.172,0.303792,5.88365e-05,-4.8105202
12,8.1041002,-0.0206255,0,2.4053501e-10,143.289,0.30761701,5.9435799e-05,-4.7782001
12,8.0683403,-0.0210841,1.25238e-20,2.42137e-10,145.52499,0.311663,6.0072602e-05,-4.7402501
12,8.0315704,-0.0216121,1.2429e-20,2.4374699e-10,147.879,0.31593201,6.0746599e-05,-4.6962199
12,7.99368,-0.0222078,0,2.4536601e-10,150.353,0.32042199,6.1457402e-05,-4.6456099
12,7.9545202,-0.022868801,-1.21869e-20,2.4699301e-10,152.95,0.32513601,6.2204803e-05,-4.5879102
12,7.91396,-0.023592301,0,2.4862801e-10,155.66901,0.330073,6.2988402e-05,-4.5225701
12,7.87184,-0.024375301,0,2.50271e-10,158.515,0.335237,6.3808402e-05,-4.4490299
12,7.8280401,-0.0252144,1.16705e-20,2.5192301e-10,161.489,0.34063101,6.4664702e-05,-4.3666902
12,7.7824101,-0.026106101,-1.1451e-20,2.5358299e-10,164.59399,0.346257,6.5557702e-05,-4.2749701
12,7.7348099,-0.0270469,0,2.5525099e-10,167.83501,0.35212001,6.6487701e-05,-4.1732302
12,7.6851201,-0.0280327,0,2.5692801e-10,171.215,0.35822701,6.7455301e-05,-4.0608902
12,7.6331902,-0.029059401,0,2.5861199e-10,174.739,0.36458299,6.8461501e-05,-3.93732
12,7.5789099,-0.030122699,0,2.60305e-10,178.412,0.371198,6.9506998e-05,-3.8019099
12,7.52214,-0.031217501,9.9163599e-21,2.62006e-10,182.24001,0.37807801,7.0593203e-05,-3.6540799
12,7.46278,-0.032338999,9.5083797e-21,2.6371499e-10,186.228,0.38523501,7.1721297e-05,-3.4932499
12,7.4007101,-0.0334813,0,2.6543301e-10,190.384,0.39267799,7.2892697e-05,-3.3188701
12,7.3358402,-0.034638699,-8.5751997e-21,2.6715799e-10,194.714,0.400417,7.4109099e-05,-3.13043
12,7.2680702,-0.0358046,0,2.6889199e-10,199.224,0.40846401,7.5371798e-05,-2.9274399
12,7.19733,-0.036972102,0,2.7063399e-10,203.92101,0.41682899,7.6682598e-05,-2.7095101
12,7.1235499,-0.038133901,6.8524498e-21,2.72384e-10,208.811,0.42552099,7.8042802e-05,-2.47627
12,7.04669,-0.039282098,0,2.7414199e-10,213.89799,0.434549,7.9453603e-05,-2.2274401
12,6.9667001,-0.040408701,0,2.7590799e-10,219.187,0.443919,8.0915997e-05,-1.9628299
12,6.8835502,-0.0415048,0,2.7768199e-10,224.681,0.45363399,8.2430401e-05,-1.68233
12,6.7972598,-0.042561699,3.8769099e-21,2.7946401e-10,230.37801,0.46369299,8.3996601e-05,-1.38595
12,6.7078099,-0.043570001,3.0021999e-21,2.8125399e-10,236.27699,0.47409001,8.5613698e-05,-1.0738
12,6.6152401,-0.044520002,-2.0732101e-21,2.83052e-10,242.37,0.484813,8.7279601e-05,-0.74610102
12,6.5195899,-0.045401901,1.08944e-21,2.84858e-10,248.647,0.49584299,8.8991197e-05,-0.40322399
12,6.4209099,-0.0462058,0,2.8667199e-10,255.09399,0.50715101,9.0743903e-05,-0.045660701
12,6.3192701,-0.0469216,0,2.8849301e-10,261.68799,0.51869899,9.2531402e-05,0.325957
12,6.2147598,-0.047538999,0,2.9032299e-10,268.40201,0.53043503,9.4345603e-05,0.71085298
12,6.10747,-0.048048101,3.3911101e-21,2.9215999e-10,275.20099,0.54229802,9.6176198e-05,1.10811
12,5.99753,-0.048438899,0,2.9400499e-10,282.04199,0.55420798,9.8010802e-05,1.51667
12,5.8850398,-0.0487017,5.94625e-21,2.95858e-10,288.87399,0.566073,9.98342e-05,1.93532
12,5.7701602,-0.048827302,-7.2964802e-21,2.9771799e-10,295.63501,0.577784,0.000101629,2.36273
12,5.6530399,-0.0488065,0,2.9958599e-10,302.255,0.58921301,0.000103375,2.79743
12,5.5338402,-0.0486307,0,3.01461e-10,308.65302,0.60021597,0.000105048,3.2378399
12,5.4127498,-0.048291501,0,3.0334399e-10,314.73801,0.61063302,0.000106624,3.6822701
12,5.2899599,-0.047780901,0,3.05234e-10,320.409,0.62028301,0.000108073,4.1289401
12,5.1657,-0.047091398,2.9308699e-20,3.0713199e-10,325.55701,0.62897199,0.000109365,4.5760398
12,5.0402098,-0.046215702,3.24411e-20,3.0903699e-10,330.064,0.636491,0.000110466,5.0216899
12,4.9137502,-0.045147799,0,3.1094999e-10,333.80701,0.64262199,0.000111342,5.4640398
12,4.7866101,-0.043882702,0,3.1286901e-10,336.66299,0.64714098,0.000111956,5.9012599
12,4.6591301,-0.042417899,4.2059e-20,3.1479599e-10,338.51001,0.64982897,0.000112271,6.3316202
12,4.5316801,-0.040753599,0,3.1673e-10,339.237,0.65047598,0.000112254,6.7535
12,4.4046898,-0.038894601,0,3.1867001e-10,338.75101,0.64889902,0.000111871,7.1654701
12,4.2786198,-0.036850601,0,3.20618e-10,336.983,0.64495403,0.000111095,7.5662999
12,4.1540198,-0.0346376,-5.5069e-20,3.22573e-10,333.897,0.63855201,0.000109906,7.95504
12,4.0314798,-0.0322777,0,3.2453401e-10,329.5,0.62967002,0.000108296,8.3310604
12,3.9116399,-0.029799599,0,3.2650199e-10,323.845,0.61836898,0.000106268,8.6940298
12,3.7951901,-0.027236801,0,3.28477e-10,317.02899,0.60479403,0.000103839,9.0439796
12,3.6828499,-0.0246264,0,3.3045899e-10,309.19699,0.58918202,0.000101043,9.3812904
12,3.57533,-0.022006899,0,3.3244599e-10,300.53101,0.57184398,9.7928598e-05,9.7066202
12,3.47332,-0.019415401,0,3.34441e-10,291.23599,0.55315697,9.4556999e-05,10.0209
12,3.37747,-0.0168861,0,3.3644099e-10,281.53101,0.53353101,9.0998597e-05,10.3252
12,3.2883101,-0.0144494,0,3.3844799e-10,271.63,0.51338601,8.7328001e-05,10.6208
12,3.20627,-0.0121312,0,3.4045999e-10,261.73001,0.49312499,8.3618899e-05,10.9087
12,3.1316299,-0.00995351,8.5627501e-20,3.4247899e-10,251.99899,0.47310501,7.99388e-05,11.1901
12,3.0645399,-0.0079322299,8.8344098e-20,3.4450401e-10,242.573,0.453619,7.6345503e-05,11.466
12,3.0049801,-0.0060773399,0,3.46534e-10,233.549,0.43489501,7.2884301e-05,11.737
12,2.95279,-0.00439507,0,3.4857001e-10,224.99001,0.41708499,6.9586997e-05,12.0037
12,2.9077101,-0.0028884099,-9.5949901e-20,3.5061201e-10,216.931,0.40028,6.6473302e-05,12.2663
12,2.86935,-0.0015576601,0,3.5265901e-10,209.381,0.38451299,6.3551699e-05,12.5247
12,2.83725,-0.00040018099,0,3.5471101e-10,202.33099,0.36977899,6.08224e-05,12.779
12,2.81092,0.00058917003,0,3.56769e-10,195.76199,0.35604101,5.82793e-05,13.0289
12,2.7898099,0.00141784,0,3.5883199e-10,189.647,0.343247,5.5912598e-05,13.274
12,2.7734201,0.00209509,0,3.6089901e-10,183.957,0.33133399,5.3710301e-05,13.5141
12,2.7612,0.0026312401,0,3.6297201e-10,178.66299,0.32023799,5.1659899e-05,13.7488
12,2.7526901,0.0030367901,0,3.6504899e-10,173.739,0.309899,4.9749098e-05,13.9779
12,2.7474201,0.0033213701,0,3.6712999e-10,169.158,0.30025801,4.79667e-05,14.201
12,2.7449901,0.00349292,1.13392e-19,3.6921599e-10,164.89999,0.29126599,4.6302401e-05,14.4181
12,2.7450099,0.00355338,0,3.7130701e-10,160.94501,0.28287801,4.4747201e-05,14.629
12,2.74717,0.0035188801,-1.1622399e-19,3.73401e-10,157.276,0.27505401,4.3293101e-05,14.8336
12,2.7511001,0.00351364,0,3.7549899e-10,153.87801,0.26776001,4.1933301e-05,15.0316
12,2.75649,0.0034898201,0,3.7760101e-10,150.741,0.26097101,4.0662599e-05,15.2233
12,2.76302,0.00346138,0,3.7970599e-10,147.871,0.25470001,3.9483599e-05,15.4085
12,2.77054,0.00342377,0,3.81815e-10,145.242,0.24889199,3.83857e-05,15.5868
12,2.7788601,0.0033735,0,3.83927e-10,142.83701,0.243507,3.73615e-05,15.7583
12,2.7878201,0.00330458,0,3.86043e-10,140.64,0.238515,3.6405301e-05,15.9231
12,2.79724,0.00322928,0,3.88161e-10,138.63901,0.233888,3.5511799e-05,16.0809
12,2.8069301,0.00311858,0,3.90281e-10,136.82201,0.22960199,3.4676799e-05,16.2318
12,2.81671,0.0029688701,0,3.92405e-10,135.181,0.225639,3.38965e-05,16.3757
12,2.8264201,0.00278694,0,3.9452999e-10,133.705,0.22197799,3.31675e-05,16.5126
12,2.8358901,0.00260015,0,3.9665801e-10,132.38901,0.218602,3.2486299e-05,16.6423
12,2.84498,0.00240227,0,3.98787e-10,131.224,0.215496,3.1850101e-05,16.7649
12,2.85355,0.00219621,0,4.0091799e-10,130.203,0.21264499,3.1256099e-05,16.8806
12,2.86148,0.00199334,0,4.0305101e-10,129.32201,0.21003699,3.0701602e-05,16.9893
12,2.8687401,0.0018202499,0,4.05185e-10,128.569,0.20765699,3.01856e-05,17.091299
12,2.8752799,0.00167943,2.5703901e-19,4.0731901e-10,127.932,0.205495,2.97074e-05,17.1866
12,2.8810899,0.00155931,0,4.09455e-10,127.4,0.203521,2.92611e-05,17.275499
12,2.8861499,0.0014199601,0,4.1159101e-10,126.965,0.20171601,2.88429e-05,17.358299
12,2.89044,0.00126599,-2.5846499e-19,4.13727e-10,126.618,0.20006301,2.84498e-05,17.4352
12,2.89396,0.00110774,0,4.1586401e-10,126.353,0.19854701,2.8079099e-05,17.5065
12,2.8967299,0.00095059897,2.59029e-19,4.18e-10,126.164,0.197156,2.77286e-05,17.572399
12,2.8987701,0.00079785002,0,4.2013501e-10,126.043,0.195876,2.73961e-05,17.633301
12,2.90008,0.000651501,2.59331e-19,4.2227e-10,125.986,0.19469801,2.7079799e-05,17.6894
12,2.9007101,0.00051277102,0,4.2440301e-10,125.987,0.193611,2.67779e-05,17.740999
12,2.9006701,0.00038234799,2.59408e-19,4.26536e-10,126.043,0.192607,2.6489e-05,17.7883
12,2.9000101,0.00026051101,0,4.2866599e-10,126.15,0.19167601,2.6211599e-05,17.8316
12,2.8987501,0.000147313,0,4.3079501e-10,126.303,0.190814,2.5944601e-05,17.8713
12,2.89692,4.2641099e-05,0,4.32921e-10,126.501,0.19001199,2.5687001e-05,17.9074
12,2.8945701,-5.3913402e-05,2.5901101e-19,4.35045e-10,126.739,0.189266,2.5437599e-05,17.9403
12,2.8917201,-0.000142508,0,4.37166e-10,127.017,0.18856999,2.5195701e-05,17.9702
12,2.8884101,-0.000223803,2.5859101e-19,4.39284e-10,127.331,0.18792,2.49606e-05,17.997299
12,2.88466,-0.00029799901,0,4.41398e-10,127.679,0.18731099,2.47315e-05,18.0217
12,2.8805101,-0.000365791,2.5805401e-19,4.4350901e-10,128.061,0.18674099,2.4507901e-05,18.043699
12,2.8759799,-0.000427419,0,4.4561499e-10,128.47501,0.186206,2.42892e-05,18.0634
12,2.8710999,-0.000483535,0,4.47717e-10,128.91901,0.18570299,2.40749e-05,18.080999
12,2.86588,-0.00053438498,0,4.4981299e-10,129.39301,0.18523,2.3864801e-05,18.0966
12,2.8603599,-0.00058055902,0,4.5190501e-10,129.895,0.184784,2.36582e-05,18.110399
12,2.8545599,-0.00062227499,0,4.5399001e-10,130.424,0.18436401,2.3455001e-05,18.1224
12,2.84848,-0.00066005299,0,4.5606999e-10,130.98,0.183966,2.3254899e-05,18.1329
12,2.84215,-0.00069407601,0,4.58143e-10,131.563,0.18359099,2.3057401e-05,18.141899
12,2.8355899,-0.00072480098,0,4.6020901e-10,132.17101,0.183235,2.2862499e-05,18.1495
12,2.82881,-0.00075238198,-2.54621e-19,4.62268e-10,132.80299,0.182897,2.2669799e-05,18.1558
12,2.82182,-0.00077722,0,4.6432e-10,133.461,0.182577,2.24792e-05,18.160999
12,2.81463,-0.000799437,0,4.66363e-10,134.142,0.182272,2.22903e-05,18.165001
12,2.80726,-0.00081938301,0,4.6839699e-10,134.84801,0.181982,2.21031e-05,18.167999
12,2.79971,-0.000837158,-2.5276199e-19,4.7042298e-10,135.577,0.181705,2.19174e-05,18.170099
12,2.79199,-0.00085306802,0,4.7243898e-10,136.32899,0.18144,2.17331e-05,18.171301
12,2.7841201,-0.00086718699,0,4.7444498e-10,137.103,0.18118601,2.15498e-05,18.1716
12,2.7760899,-0.00087977899,0,4.76441e-10,137.901,0.180943,2.1367699e-05,18.171101
12,2.76792,-0.00089090201,0,4.7842602e-10,138.72099,0.180709,2.1186401e-05,18.17
12,2.7595999,-0.00090079202,-2.50298e-19,4.80399e-10,139.564,0.180483,2.1005901e-05,18.1681
12,2.7511499,-0.000909494,-2.49795e-19,4.8236098e-10,140.429,0.180264,2.0826001e-05,18.165701
12,2.7425699,-0.00091721799,2.4929001e-19,4.8430998e-10,141.31599,0.180053,2.0646699e-05,18.1626
12,2.73386,-0.00092399702,0,4.8624599e-10,142.226,0.179847,2.04679e-05,18.159
12,2.7250199,-0.00093001197,0,4.8816801e-10,143.157,0.179647,2.0289401e-05,18.1549
12,2.7160599,-0.00093528302,0,4.9007698e-10,144.11099,0.179451,2.01112e-05,18.150299
12,2.70698,-0.000939966,0,4.9197102e-10,145.08701,0.179259,1.9933201e-05,18.145201
12,2.6977701,-0.00094407401,4.9350402e-19,4.9385002e-10,146.086,0.17907099,1.97553e-05,18.139799
12,2.6884501,-0.00094774301,4.92493e-19,4.9571303e-10,147.10699,0.178885,1.9577499e-05,18.1339
12,2.6790099,-0.00095097802,0,4.9755899e-10,148.14999,0.178701,1.93997e-05,18.127701
12,2.66945,-0.00095389597,0,4.9938897e-10,149.217,0.178519,1.9221899e-05,18.121099
12,2.65978,-0.000956495,0,5.0120103e-10,150.306,0.178339,1.90439e-05,18.114201
12,2.6499801,-0.00095888099,0,5.0299498e-10,151.41901,0.178158,1.88657e-05,18.1071
12,2.6400599,-0.000961054,4.8749802e-19,5.04769e-10,152.55499,0.17797799,1.86874e-05,18.0996
12,2.6300299,-0.00096310902,4.8651698e-19,5.0652499e-10,153.715,0.177798,1.8508799e-05,18.091801
12,2.6198699,-0.00096506398,0,5.0825999e-10,154.899,0.177617,1.833e-05,18.0839
12,2.60958,-0.00096701301,4.8457998e-19,5.0997401e-10,156.10699,0.177434,1.81508e-05,18.0756
