"Cell Type","U:0","U:1","U:2","V","Volume","epsilon","k","nut","p"
12,6.54775,-1.06678,-1.15428e-18,1.32339e-09,1.323389e-09,24.1219,0.501162,0.000937103,14.6408
12,6.48781,-1.01442,1.16511e-18,1.33092e-09,1.330919e-09,24.4918,0.505937,0.000940623,14.8727
12,6.42768,-0.958965,0,1.33846e-09,1.33846e-09,24.7844,0.5104,0.000945989,15.0897
12,6.36736,-0.900737,-1.33271e-20,1.34602e-09,1.346023e-09,24.9812,0.51428,0.00095286,15.2923
12,6.30693,-0.840209,-1.33668e-20,1.3536e-09,1.353597e-09,25.0666,0.517305,0.000960818,15.4815
12,6.24659,-0.77798,1.25011e-18,1.36118e-09,1.361184e-09,25.0293,0.519223,0.0009694,15.6581
12,6.18659,-0.714747,-1.28277e-18,1.36878e-09,1.368785e-09,24.863,0.51982,0.000978124,15.8232
12,6.12724,-0.651268,1.30151e-18,1.3764e-09,1.376397e-09,24.567,0.518929,0.00098652,15.9776
12,6.06886,-0.588322,1.31978e-18,1.38402e-09,1.384024e-09,24.1455,0.516445,0.000994156,16.1225
12,6.01182,-0.526675,-2.6627e-18,1.39166e-09,1.39166e-09,23.6078,0.512329,0.00100066,16.2587
12,5.95646,-0.467051,0,1.3993e-09,1.399304e-09,22.967,0.506605,0.00100572,16.3872
12,5.90309,-0.410102,1.37233e-18,1.40696e-09,1.406955e-09,22.2391,0.49936,0.00100914,16.5086
12,5.852,-0.356389,0,1.41463e-09,1.41463e-09,21.4421,0.490732,0.0010108,16.6237
12,5.80342,-0.306371,1.39473e-18,1.4223e-09,1.4223e-09,20.5948,0.480902,0.00101064,16.733
12,5.75754,-0.260392,0,1.42998e-09,1.429982e-09,19.7156,0.47008,0.00100873,16.8369
12,5.71447,-0.218682,0,1.43767e-09,1.437675e-09,18.8221,0.458495,0.00100518,16.9357
12,5.67428,-0.181359,-1.44316e-18,1.44537e-09,1.445368e-09,17.9303,0.446379,0.00100015,17.0296
12,5.63699,-0.148431,0,1.45307e-09,1.453078e-09,17.054,0.433963,0.0009938549,17.1188
12,5.60254,-0.119815,0,1.46078e-09,1.460775e-09,16.205,0.421463,0.000986531,17.2035
12,5.57084,-0.0953384,7.75536e-21,1.46849e-09,1.468487e-09,15.3929,0.409073,0.0009784159,17.2837
12,5.54178,-0.0747633,-3.00576e-18,1.4762e-09,1.476193e-09,14.6248,0.396966,0.000969746,17.3595
12,5.5152,-0.0577965,-1.51811e-18,1.48391e-09,1.48391e-09,13.906,0.385285,0.000960742,17.4309
12,5.49092,-0.0441067,1.52263e-18,1.49163e-09,1.491628e-09,13.2395,0.374147,0.000951601,17.4981
12,5.46875,-0.03334,-5.8e-21,1.49934e-09,1.499345e-09,12.6271,0.363638,0.000942492,17.561
12,5.4485,-0.0251331,1.54799e-18,1.50706e-09,1.50706e-09,12.0689,0.35382,0.000933555,17.6199
12,5.42998,-0.0191262,1.55138e-18,1.51477e-09,1.514779e-09,11.564,0.344731,0.0009249,17.6748
12,5.41299,-0.014973,0,1.52249e-09,1.522482e-09,11.1105,0.336386,0.000916611,17.7259
