# Region type : patch inlet
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.122745      	-3.424054e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122941      	-3.580798e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123137      	-3.569326e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123333      	-3.635589e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123529      	-3.539482e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123725      	-3.579282e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123922      	-3.542724e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124118      	-3.423461e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124314      	-3.455435e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12451       	-3.295404e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124706      	-3.271522e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124902      	-3.095799e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125098      	-2.999459e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125294      	-2.830648e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12549       	-2.667001e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125686      	-2.462899e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125882      	-2.399080e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126078      	-2.079123e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126275      	-2.135948e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126471      	-1.787208e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126667      	-1.796121e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126863      	-1.513318e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127059      	-1.551584e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127255      	-1.294878e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127451      	-1.393297e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127647      	-1.250234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127843      	-1.203565e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128039      	-1.142249e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128235      	-1.124579e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128431      	-9.825757e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128627      	-1.026616e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128824      	-8.773941e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12902       	-7.224620e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129216      	-6.566916e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129412      	-4.811780e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129608      	-3.577092e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129804      	-2.209523e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13          	-1.702676e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130196      	1.404175e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130392      	3.443010e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130588      	5.088156e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130784      	7.827819e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13098       	9.157026e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131176      	1.197378e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131373      	1.377019e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131569      	1.515048e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131765      	1.763127e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131961      	1.892066e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132157      	2.091467e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132353      	2.101117e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132544      	2.317383e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132735      	2.215801e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132926      	2.333832e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133118      	2.322132e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133309      	2.337503e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1335        	2.317833e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133691      	2.299975e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133882      	2.049014e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134074      	2.131415e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134265      	1.788871e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134456      	1.805505e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134647      	1.451889e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134832      	1.372108e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135016      	1.056761e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135201      	7.953457e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135385      	4.270074e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13557       	1.185784e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135755      	-3.745646e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135939      	-8.125662e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136124      	-1.415621e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136308      	-1.899125e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136493      	-2.814377e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136677      	-3.427408e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136862      	-4.321106e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137047      	-5.140380e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13722       	-5.874957e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137384      	-6.528439e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137547      	-7.274083e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137701      	-7.701984e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137854      	-8.162901e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138007      	-8.496943e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138161      	-8.676624e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138314      	-8.619590e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138454      	-8.450530e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138595      	-8.288632e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138735      	-7.964980e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138876      	-7.631885e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139016      	-7.008676e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139157      	-6.640998e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139297      	-5.917190e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139438      	-5.391688e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139578      	-4.722008e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139719      	-4.091283e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139859      	-3.358101e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14          	-2.800877e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140143      	-1.954354e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140286      	-1.381886e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140431      	-6.422334e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140576      	1.587871e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140721      	1.059188e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140868      	1.839872e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141015      	2.631254e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141165      	3.615549e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141315      	4.536585e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141467      	5.699248e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14162       	6.684383e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141772      	7.808465e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141927      	8.626181e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142082      	9.843480e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142241      	1.086683e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142399      	1.197982e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142557      	1.295426e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142719      	1.399008e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142881      	1.458460e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143043      	1.557180e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143208      	1.613905e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143374      	1.684941e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14354       	1.722563e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143705      	1.768508e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143876      	1.744346e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144046      	1.779878e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144216      	1.745258e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144386      	1.754343e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144561      	1.651504e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144737      	1.600650e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144912      	1.485674e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145088      	1.429251e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145263      	1.304101e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145439      	1.206436e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145614      	1.059954e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145789      	9.438998e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145972      	7.817721e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146156      	6.533695e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146339      	4.971620e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146522      	3.609585e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146705      	2.214582e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146888      	1.021218e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147071      	-2.467081e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147254      	-1.379815e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147437      	-2.376245e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14762       	-3.226250e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147803      	-3.996003e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147986      	-4.717491e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148169      	-5.293091e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148352      	-5.776252e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148535      	-6.231691e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148719      	-6.631222e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148902      	-7.000547e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149085      	-7.244284e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149268      	-7.508698e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149451      	-7.674015e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149634      	-7.791913e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149817      	-7.826451e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15          	-7.759995e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150192      	-7.787097e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150385      	-7.622359e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150577      	-7.392376e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150769      	-7.073420e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150962      	-6.719782e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151154      	-6.485310e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151346      	-6.255199e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151538      	-5.991707e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151731      	-5.715452e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151923      	-5.455218e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152115      	-5.178862e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152308      	-4.876529e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1525        	-4.496753e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152692      	-4.049326e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152885      	-3.621907e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153077      	-3.126853e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153269      	-2.668150e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153462      	-2.197524e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153654      	-1.785767e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153846      	-1.414146e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154038      	-1.055857e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154231      	-7.912298e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154423      	-5.229525e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154615      	-2.980528e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154808      	-7.083510e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155         	1.275104e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155192      	3.182129e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155385      	3.905949e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155577      	4.013824e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155769      	3.188730e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155962      	1.703926e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156154      	-8.842264e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156346      	-3.570879e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156538      	-7.032059e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156731      	-1.018460e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156923      	-1.418429e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157115      	-1.773324e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157308      	-2.144574e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1575        	-2.358750e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157692      	-2.699226e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157885      	-2.842290e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158077      	-3.196912e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158269      	-3.201660e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158462      	-3.533267e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158654      	-3.383236e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158846      	-3.685586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159038      	-3.379023e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159231      	-3.667594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159423      	-3.365976e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159615      	-3.503154e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159808      	-3.167606e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16          	-3.312751e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160196      	-3.059688e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160392      	-3.132440e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160588      	-2.766243e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160784      	-2.937830e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16098       	-2.522431e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161176      	-2.583180e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161373      	-2.250693e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161569      	-2.139176e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161765      	-1.754266e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161961      	-1.595943e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162157      	-1.312326e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162353      	-1.036445e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162549      	-8.474281e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162745      	-4.885898e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162941      	-3.292815e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163137      	-4.426314e-03	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163333      	1.630235e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163529      	4.162449e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163725      	5.698993e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163922      	6.349248e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164118      	7.485702e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164314      	8.588871e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16451       	8.593384e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164706      	8.787725e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164902      	8.735525e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165098      	9.517021e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165294      	9.308496e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16549       	9.843169e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165686      	9.675856e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165882      	9.823731e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166078      	9.762529e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166275      	9.850321e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166471      	9.735021e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166667      	1.115708e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166863      	1.097255e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167059      	1.167252e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167255      	1.273875e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167451      	1.206824e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167647      	1.357586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167843      	1.369220e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168039      	1.525919e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168235      	1.524779e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168431      	1.668450e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168627      	1.557320e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168824      	1.752923e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16902       	1.575452e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169183      	1.745462e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169346      	1.559176e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16951       	1.614842e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169673      	1.511184e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169837      	1.566060e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17          	1.423858e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170182      	1.304864e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170374      	1.322432e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170563      	1.117386e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170752      	9.934628e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170941      	9.186238e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171129      	6.909093e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171318      	4.651805e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171507      	3.489623e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171696      	1.258982e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171884      	-2.937960e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172073      	-4.820186e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172262      	-9.204944e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17245       	-1.420352e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172639      	-1.906079e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172823      	-2.396954e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173007      	-3.053319e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173191      	-3.938555e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173375      	-4.467872e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173559      	-5.493517e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173738      	-6.044422e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173907      	-6.892358e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174072      	-7.322633e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174232      	-8.121599e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174393      	-8.233666e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174548      	-8.697920e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1747        	-8.821692e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174851      	-8.731466e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175003      	-8.660142e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17515       	-8.361458e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175297      	-7.893843e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175444      	-7.635480e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175591      	-6.925937e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175733      	-6.386751e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175875      	-5.851117e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176017      	-5.115640e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176159      	-4.570725e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176302      	-3.939606e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176444      	-3.161007e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176586      	-2.416153e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176728      	-1.865013e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176871      	-9.474651e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177013      	-5.822480e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177155      	4.481651e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177297      	1.146861e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17744       	2.031837e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177582      	2.755489e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177724      	3.727030e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177866      	4.469545e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178019      	5.575818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178171      	6.662843e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178324      	7.843345e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178476      	8.776056e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178628      	9.737466e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178781      	1.079308e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178933      	1.197230e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179086      	1.291230e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179238      	1.407127e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17939       	1.484088e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179543      	1.559554e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179695      	1.637697e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179848      	1.716849e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18          	1.774133e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180167      	1.824800e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180336      	1.861793e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180506      	1.850232e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180678      	1.872512e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180851      	1.856925e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181024      	1.845488e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1812        	1.763719e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181376      	1.673189e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181552      	1.584007e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181728      	1.497860e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181907      	1.372114e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182087      	1.249951e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182267      	1.106569e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182447      	9.621942e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182627      	8.076495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182807      	6.598113e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182991      	5.033576e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183176      	3.565384e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18336       	2.089984e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183544      	7.354497e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183729      	-5.031819e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183913      	-1.653466e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184098      	-2.685632e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184282      	-3.583969e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
