# Region type : patch inlet
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.24875       	-4.964474e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.249         	-4.964452e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24925       	-4.964811e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2495        	-4.964596e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24975       	-4.964769e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25          	-4.964363e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25025       	-4.964785e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2505        	-4.964617e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25075       	-4.964459e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.251         	-4.964378e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25125       	-4.964368e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2515        	-4.964812e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25175       	-4.964382e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.252         	-4.964788e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25225       	-4.964540e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2525        	-4.964416e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25275       	-4.964704e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.253         	-4.964492e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25325       	-4.964503e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2535        	-4.964557e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25375       	-4.964672e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.254         	-4.964406e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25425       	-4.964234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2545        	-4.964275e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25475       	-4.964236e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.255         	-4.964716e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25525       	-4.964292e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2555        	-4.964532e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25575       	-4.964546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.256         	-4.964375e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25625       	-4.964445e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2565        	-4.964531e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25675       	-4.964430e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.257         	-4.964593e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25725       	-4.964234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2575        	-4.964189e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25775       	-4.964173e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.258         	-4.964148e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25825       	-4.964574e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2585        	-4.964310e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25875       	-4.964400e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.259         	-4.964402e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25925       	-4.964129e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2595        	-4.964048e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25975       	-4.964015e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26          	-4.964394e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26025       	-4.964216e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2605        	-4.964422e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26075       	-4.963887e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.261         	-4.963943e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26125       	-4.963907e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2615        	-4.964378e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26175       	-4.964068e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.262         	-4.964222e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26225       	-4.964049e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2625        	-4.964164e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26275       	-4.964023e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.263         	-4.964229e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26325       	-4.963868e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2635        	-4.964014e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26375       	-4.963703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264         	-4.963694e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26425       	-4.964203e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2645        	-4.963757e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26475       	-4.964158e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265         	-4.963601e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26525       	-4.963713e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2655        	-4.963601e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26575       	-4.963580e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266         	-4.964028e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26625       	-4.963612e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2665        	-4.963555e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26675       	-4.963498e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.267         	-4.963996e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26725       	-4.963612e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2675        	-4.963822e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26775       	-4.963703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268         	-4.963619e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26825       	-4.963576e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2685        	-4.963579e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26875       	-4.963309e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.269         	-4.963888e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26925       	-4.963530e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2695        	-4.963564e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26975       	-4.963624e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27          	-4.963314e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27025       	-4.963622e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2705        	-4.963516e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27075       	-4.963433e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.271         	-4.963350e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27125       	-4.963178e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2715        	-4.963180e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27175       	-4.963159e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.272         	-4.962985e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27225       	-4.963128e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2725        	-4.962958e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27275       	-4.962945e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.273         	-4.962927e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27325       	-4.962903e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2735        	-4.963596e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27375       	-4.963208e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.274         	-4.963144e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27425       	-4.962863e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2745        	-4.962875e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27475       	-4.962797e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.275         	-4.962778e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27525       	-4.962776e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2755        	-4.962730e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27575       	-4.962735e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.276         	-4.962707e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27625       	-4.962699e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2765        	-4.962669e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27675       	-4.963238e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.277         	-4.963027e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27725       	-4.962990e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2775        	-4.962842e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27775       	-4.962915e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.278         	-4.962847e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27825       	-4.962847e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2785        	-4.962798e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27875       	-4.963052e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.279         	-4.962865e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27925       	-4.962772e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2795        	-4.962754e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27975       	-4.962701e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28          	-4.962886e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28025       	-4.962720e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2805        	-4.962701e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28075       	-4.962623e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.281         	-4.962603e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28125       	-4.962852e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2815        	-4.962654e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28175       	-4.962574e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.282         	-4.962495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28225       	-4.962665e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2825        	-4.962460e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28275       	-4.962621e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.283         	-4.962468e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28325       	-4.962455e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2835        	-4.962303e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28375       	-4.962383e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.284         	-4.962302e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28425       	-4.962309e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2845        	-4.962080e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28475       	-4.962080e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.285         	-4.962522e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28525       	-4.962137e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2855        	-4.962297e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28575       	-4.962251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.286         	-4.962166e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28625       	-4.962015e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2865        	-4.962098e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28675       	-4.962001e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.287         	-4.961820e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28725       	-4.961772e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2875        	-4.961781e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28775       	-4.961724e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.288         	-4.962143e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28825       	-4.961839e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2885        	-4.961930e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28875       	-4.961814e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.289         	-4.961846e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28925       	-4.961786e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2895        	-4.961595e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28975       	-4.961638e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29          	-4.961603e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29025       	-4.961579e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2905        	-4.961546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29075       	-4.961907e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.291         	-4.961601e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29125       	-4.961674e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2915        	-4.961531e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29175       	-4.961594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.292         	-4.961522e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29225       	-4.961528e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2925        	-4.961457e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29275       	-4.961597e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.293         	-4.961471e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29325       	-4.961537e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2935        	-4.961425e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29375       	-4.961409e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.294         	-4.961369e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29425       	-4.961353e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2945        	-4.961336e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29475       	-4.961197e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.295         	-4.961162e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29525       	-4.961486e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2955        	-4.961273e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29575       	-4.961251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.296         	-4.961122e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29625       	-4.961182e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2965        	-4.961117e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29675       	-4.960980e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.297         	-4.961211e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29725       	-4.961149e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2975        	-4.961081e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29775       	-4.960905e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.298         	-4.960899e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29825       	-4.960884e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2985        	-4.960865e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29875       	-4.960849e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.299         	-4.960793e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29925       	-4.960775e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2995        	-4.960756e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29975       	-4.960740e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.3           	-4.960722e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
